05|BORSOD|135|HERNÁDVÉCSE|569|2|0|571|0|469|468|-1|44|424|893
05|BORSOD|139|HOLLÓHÁZA|927|0|0|927|0|691|691|0|143|548|854
05|BORSOD|140|HOMROGD|741|0|0|741|0|476|476|0|128|348|716
05|BORSOD|141|IGRICI|949|0|0|949|0|681|680|-1|299|381|887
05|BORSOD|143|INÁNCS|877|1|0|878|0|707|706|-1|146|560|895
05|BORSOD|147|JÁRDÁNHÁZA|1521|2|0|1523|0|874|874|0|235|639|1682
05|BORSOD|151|KAZINCBARCIKA|27575|6|11|27570|0|10384|10176|-208|6887|3068|5398
05|BORSOD|155|KÁZSMÁRK|682|0|0|682|0|424|423|-1|134|289|535
05|BORSOD|156|KELEMÉR|405|0|0|405|0|320|320|0|174|146|305
05|BORSOD|157|KENÉZLÕ|1116|0|0|1116|0|632|630|-2|236|394|1058
05|BORSOD|159|KESZNYÉTEN|1336|1|0|1337|0|934|931|-3|258|673|1208
05|BORSOD|162|KISCSÉCS|117|0|0|117|0|115|115|0|13|102|248
05|BORSOD|163|KISGYÕR|1219|0|0|1219|0|757|755|-2|426|329|867
05|BORSOD|164|KISHUTA|303|0|0|303|0|238|238|0|14|224|536
05|BORSOD|166|KISROZVÁGY|197|0|0|197|1|116|116|0|82|34|78
05|BORSOD|170|KOMLÓSKA|321|0|0|321|0|193|193|0|68|125|242
05|BORSOD|173|KOVÁCSVÁGÁS|465|0|0|465|0|357|357|0|127|230|539
05|BORSOD|174|KÖRÖM|739|0|0|739|0|554|553|-1|136|417|908
05|BORSOD|177|KURITYÁN|1330|0|0|1330|0|769|766|-3|404|362|679
05|BORSOD|179|LÁCACSÉKE|361|0|0|361|17|250|250|0|115|135|267
05|BORSOD|180|LÁDBESENYÕ|260|0|0|260|0|233|232|-1|9|223|577
05|BORSOD|182|LÉH|373|0|0|373|0|263|263|0|104|159|228
05|BORSOD|186|MARTONYI|397|1|1|397|0|292|292|0|84|208|416
05|BORSOD|190|MEGYASZÓ|1977|2|0|1979|0|1239|1236|-3|358|878|2793
05|BORSOD|198|MÉRA|1275|0|0|1275|0|791|788|-3|227|561|1251
05|BORSOD|192|MEZÕCSÁT|5131|0|0|5131|0|1841|1831|-10|1080|751|2130
05|BORSOD|194|MEZÕKÖVESD|14309|2|0|14311|0|6402|6326|-76|3927|2399|4205
