01|BUDAPEST  |003|BUDAPEST III.ker.        | 69|    882|      3|      0|    885|      0|    434|    434|      0|      6|    428|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 70|    989|      1|      0|    990|      1|    471|    469|     -2|     10|    459|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 71|   1005|      1|      0|   1006|      0|    594|    592|     -2|      2|    590|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 72|   1000|      1|      0|   1001|      0|    573|    577|      4|     18|    559|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 73|   1005|      1|      0|   1006|      0|    614|    614|      0|      5|    609|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 74|    714|      2|      0|    716|      0|    381|    381|      0|      6|    375|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 75|    687|      2|      0|    689|      2|    418|    418|      0|      8|    410|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 76|    646|      0|      0|    646|      0|    385|    385|      0|      0|    385|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 77|    760|      2|      0|    762|      0|    458|    458|      0|      1|    457|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 78|    889|      1|      0|    890|      1|    519|    517|     -2|      7|    510|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 79|    842|      3|      0|    845|      1|    487|    484|     -3|      1|    483|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 80|    841|      1|      0|    842|      0|    520|    520|      0|      3|    517|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 81|    714|      1|      0|    715|      0|    445|    444|     -1|      4|    440|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 82|    696|      0|      0|    696|      0|    450|    453|      3|     16|    437|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 83|    985|      2|      0|    987|      0|    615|    617|      2|     10|    607|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 84|    793|      4|      0|    797|      0|    545|    541|     -4|      3|    538|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 85|    777|      2|      0|    779|      2|    498|    498|      0|      4|    494|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 86|    863|      0|      0|    863|      0|    502|    502|      0|      2|    500|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 87|    888|      1|      0|    889|      3|    541|    540|     -1|     14|    526|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 88|    678|      0|      0|    678|      0|    418|    418|      0|      9|    409|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 89|    841|      0|      0|    841|      1|    477|    476|     -1|      3|    473|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 90|    802|      1|      0|    803|      0|    519|    518|     -1|      4|    514|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 91|    951|      0|      0|    951|      0|    549|    548|     -1|      9|    539|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 92|    811|      1|      0|    812|      0|    422|    420|     -2|      5|    415|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 93|    891|      0|      0|    891|      0|    537|    537|      0|      9|    528|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 94|    879|      0|      0|    879|      0|    544|    544|      0|      3|    541|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 95|    779|      1|      0|    780|      0|    362|    362|      0|     10|    352|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 96|    835|      0|      0|    835|      0|    351|    351|      0|      4|    347|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 97|    776|      1|      0|    777|      0|    419|    419|      0|      6|    413|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 98|    843|      0|      0|    843|      1|    344|    344|      0|      6|    338|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 99|    848|      3|      0|    851|      1|    459|    459|      0|      6|    453|
01|BUDAPEST  |003|BUDAPEST III.ker.        |100|    870|      3|      0|    873|      1|    431|    431|      0|      5|    426|
