004|  4|BUDAPEST IV.ker.         |   1008|      1|      0|   1009|      0|    423|    423|      0|      4|    419|
004|  5|BUDAPEST IV.ker.         |    852|      0|      0|    852|      0|    406|    406|      0|      2|    404|
004|  6|BUDAPEST IV.ker.         |    842|      0|      0|    842|      0|    396|    396|      0|      3|    393|
004|  7|BUDAPEST IV.ker.         |    853|      0|      0|    853|      0|    360|    360|      0|      7|    353|
004|  8|BUDAPEST IV.ker.         |    846|      0|      0|    846|      0|    385|    367|    -18|      6|    361|
004|  9|BUDAPEST IV.ker.         |    878|      0|      0|    878|      0|    348|    347|     -1|      3|    344|
004| 10|BUDAPEST IV.ker.         |    909|      0|      0|    909|      0|    417|    417|      0|      3|    414|
004| 11|BUDAPEST IV.ker.         |    941|      0|      0|    941|      0|    420|    419|     -1|      5|    414|
004| 12|BUDAPEST IV.ker.         |    766|      2|      0|    768|      0|    393|    393|      0|      5|    388|
004| 13|BUDAPEST IV.ker.         |    844|      1|      0|    845|      0|    384|    384|      0|      5|    379|
004| 14|BUDAPEST IV.ker.         |    887|      0|      0|    887|      0|    382|    382|      0|      4|    378|
004| 15|BUDAPEST IV.ker.         |    824|      0|      0|    824|      0|    352|    352|      0|      4|    348|
004| 16|BUDAPEST IV.ker.         |   1075|      1|      0|   1076|      0|    501|    501|      0|      5|    496|
004| 17|BUDAPEST IV.ker.         |   1022|      1|      0|   1023|      0|    474|    474|      0|      7|    467|
004| 18|BUDAPEST IV.ker.         |   1126|      1|      0|   1127|      0|    587|    586|     -1|      5|    581|
004| 19|BUDAPEST IV.ker.         |    941|      0|      0|    941|      0|    407|    406|     -1|      7|    399|
004| 20|BUDAPEST IV.ker.         |   1147|      2|      0|   1149|      0|    501|    501|      0|      2|    499|
004| 21|BUDAPEST IV.ker.         |   1054|      2|      0|   1056|      0|    527|    527|      0|      4|    523|
004| 22|BUDAPEST IV.ker.         |   1016|      0|      0|   1016|      0|    436|    437|      1|      9|    428|
004| 23|BUDAPEST IV.ker.         |   1019|      0|      0|   1019|      0|    524|    523|     -1|      3|    520|
004| 24|BUDAPEST IV.ker.         |    907|      3|      0|    910|      0|    382|    382|      0|      7|    375|
004| 25|BUDAPEST IV.ker.         |    868|      2|      0|    870|      0|    495|    495|      0|      1|    494|
004| 26|BUDAPEST IV.ker.         |    976|      0|      0|    976|      0|    437|    436|     -1|      6|    430|
004| 27|BUDAPEST IV.ker.         |    988|      0|      0|    988|      0|    433|    433|      0|      3|    430|
004| 28|BUDAPEST IV.ker.         |    875|      0|      0|    875|      0|    423|    423|      0|      5|    418|
004| 29|BUDAPEST IV.ker.         |   1120|      2|      0|   1122|      0|    500|    500|      0|      4|    496|
004| 30|BUDAPEST IV.ker.         |   1086|      1|      0|   1087|      0|    519|    519|      0|      7|    512|
004| 31|BUDAPEST IV.ker.         |   1093|      1|      0|   1094|      0|    554|    554|      0|      6|    548|
004| 32|BUDAPEST IV.ker.         |   1123|      0|      0|   1123|      0|    630|    629|     -1|      7|    622|
004| 33|BUDAPEST IV.ker.         |    964|      1|      0|    965|      0|    514|    514|      0|      6|    508|
004| 34|BUDAPEST IV.ker.         |    855|      1|      0|    856|      0|    430|    429|     -1|      2|    427|
