2|01|BUDAPEST                 |14|00047601|00000172|00000006|00047767|00022644|00022630|-0000014|00000158|00022472
2|01|BUDAPEST                 |15|00045283|00000142|00000005|00045420|00027080|00027041|-0000039|00000800|00026241
2|01|BUDAPEST                 |16|00050466|00000338|00000024|00050780|00028143|00028080|-0000063|00000716|00027364
2|01|BUDAPEST                 |17|00033648|00000181|00000002|00033827|00021145|00021125|-0000020|00000074|00021051
2|01|BUDAPEST                 |18|00059101|00000115|00000012|00059204|00036710|00036631|-0000079|00000726|00035905
2|01|BUDAPEST                 |19|00047940|00000059|00000005|00047994|00026524|00026498|-0000026|00000164|00026334
2|01|BUDAPEST                 |20|00042856|00000053|00000002|00042907|00021225|00021201|-0000024|00000195|00021006
2|01|BUDAPEST                 |21|00054345|00000159|00000001|00054503|00030299|00030263|-0000036|00000175|00030088
2|01|BUDAPEST                 |22|00055108|00000107|00000009|00055206|00031142|00031103|-0000039|00000154|00030949
2|01|BUDAPEST                 |23|00051197|00000033|00000002|00051228|00025885|00025863|-0000022|00000152|00025711
2|01|BUDAPEST                 |24|00052959|00000173|00000007|00053125|00029242|00029207|-0000035|00000344|00028863
2|01|BUDAPEST                 |25|00052876|00000260|00000000|00053136|00027356|00027322|-0000034|00000322|00027000
2|01|BUDAPEST                 |26|00043155|00000099|00000026|00043228|00022201|00022187|-0000014|00000130|00022057
2|01|BUDAPEST                 |27|00049797|00000106|00000005|00049898|00023271|00023238|-0000033|00000458|00022780
2|01|BUDAPEST                 |28|00054684|00000223|00000037|00054870|00028795|00028762|-0000033|00000161|00028601
2|01|BUDAPEST                 |29|00046733|00000098|00000007|00046824|00023024|00023001|-0000023|00000169|00022832
2|01|BUDAPEST                 |30|00031333|00000100|00000000|00031433|00012684|00012669|-0000015|00000334|00012335
2|01|BUDAPEST                 |31|00031595|00000064|00000000|00031659|00015250|00015240|-0000010|00000074|00015166
2|01|BUDAPEST                 |32|00038342|00000069|00000002|00038409|00020047|00020027|-0000020|00000255|00019772
2|02|BARANYA                  |01|00047609|00000069|00000005|00047673|00021450|00021432|-0000018|00000268|00021164
2|02|BARANYA                  |02|00045700|00000054|00000000|00045754|00023915|00023899|-0000016|00000121|00023778
2|02|BARANYA                  |03|00046455|00000042|00000002|00046495|00021024|00021015|-0000009|00000112|00020903
